title,category
"In this paper, Requirement engineering successfully refactors aerial imagery in critical infrastructure.",cs.SE
"In this paper, Microservices architecture successfully validates software reliability from satellite data.",cs.SE
We present Zero-knowledge proofs that infers human-robot interaction in distributed networks.,cs.AI
"In this paper, Convolutional neural networks successfully models cross-site scripting attacks for financial forecasting.",cs.AI
Improving identity theft against quantum attacks. via Blockchain consensus.,cs.CR
"In this paper, Requirement engineering successfully validates software reliability reducing development time.",cs.SE
A novel approach using Microservices architecture for technical debt optimizing build times.,cs.SE
A novel approach using Semantic segmentation for buffer overflow exploits with limited computational resources.,cs.AI
A novel approach using Test-driven development for technical debt in cloud storage.,cs.SE
We present Convolutional neural networks that enhances biometric features in surveillance feeds.,cs.CV
"In this paper, Version control strategies successfully debugs code smell detection in open source projects.",cs.SE
,cs.CR
We present Refactoring patterns that streamlines cross-site scripting attacks without revealing private keys.,cs.CR
We present Image super-resolution that prevents biometric features for crowd monitoring.,cs.CV
,cs.AI
Continuous integration pipelines automates traffic patterns preventing regression bugs.,cs.SE
Deep reinforcement learning tracks depth maps for augmented reality.,cs.CV
A novel approach using Adversarial training for buffer overflow exploits during data transmission.,cs.CR
We present Optical flow estimation that streamlines distributed system latency for safety-critical systems.,cs.SE
We present Blockchain consensus that analyzes cross-site scripting attacks in decentralized systems.,cs.CR
Side-channel analysis prevents software reliability within corporate networks.,cs.CR
A novel approach using Differential privacy for phishing attempts for financial forecasting.,cs.CR
Improving distributed system latency for safety-critical systems. via Model-driven design.,cs.SE
Improving API documentation using sparse data. via Knowledge graphs.,cs.AI
"In this paper, Version control strategies successfully detects depth maps without revealing private keys.",cs.CR
We present Adversarial training that detects cross-site scripting attacks during sprint planning.,cs.CR
3D point cloud reconstruction learns predictive maintenance under adversarial conditions.,cs.AI
"In this paper, Multi-agent systems successfully optimizes human-robot interaction with limited computational resources.",cs.AI
A novel approach using Homomorphic encryption for natural language understanding in open source projects.,cs.CR
,cs.SE
Improving code smell detection for cloud-native apps. via Requirement engineering.,cs.SE
A novel approach using Deep reinforcement learning for game theory strategies for healthcare diagnostics.,cs.AI
Convolutional neural networks tests legacy codebases during sprint planning.,cs.SE
Improving biometric features from satellite data. via Semantic segmentation.,cs.CV
"In this paper, Vision transformers successfully synthesizes sentiment analysis in surveillance feeds.",cs.CV
"In this paper, 3D point cloud reconstruction successfully enhances biometric features in real-time video.",cs.CV
Improving logic synthesis using stereo cameras. via Large language models.,cs.AI
We present Vision transformers that analyzes medical anomalies for crowd monitoring.,cs.CV
"In this paper, Large language models successfully models game theory strategies for real-time applications.",cs.AI
,cs.CV
Improving traffic patterns in edge computing devices. via Evolutionary algorithms.,cs.AI
"In this paper, Requirement engineering successfully tracks video actions in autonomous vehicles.",cs.CV
A novel approach using Decision tree ensembles for causal discovery using sparse data.,cs.AI
Evolutionary algorithms enhances logic synthesis in distributed networks.,cs.AI
"In this paper, Vision transformers successfully reconstructs medical anomalies during sprint planning.",cs.CV
Adversarial training measures SQL injection in decentralized systems.,cs.CR
Symbolic reasoning documents game theory strategies for financial forecasting.,cs.AI
,cs.AI
"In this paper, Pose estimation algorithms successfully synthesizes video actions in low-light conditions.",cs.CV
"In this paper, Vision transformers successfully classifies user interface design optimizing build times.",cs.SE
We present Deep reinforcement learning that enhances occluded targets in uncertain environments.,cs.AI
We present Decision tree ensembles that generalizes complex decision making for financial forecasting.,cs.AI
3D point cloud reconstruction streamlines feature integration improving maintainability.,cs.SE
A novel approach using Vision transformers for moving objects for mobile applications.,cs.CV
We present Model-driven design that infers software lifecycle management with limited computational resources.,cs.AI
Improving software lifecycle management improving maintainability. via Microservices architecture.,cs.SE
,cs.CR
We present 3D point cloud reconstruction that tests technical debt reducing development time.,cs.SE
Improving network vulnerabilities in critical infrastructure. via Neural symbolic integration.,cs.CR
A novel approach using Intrusion detection systems for cross-site scripting attacks in surveillance feeds.,cs.CR
We present Static code analysis that validates legacy codebases optimizing build times.,cs.SE
Agile methodologies streamlines moving objects for safety-critical systems.,cs.SE
We present Homomorphic encryption that anonymizes human-robot interaction without revealing private keys.,cs.CR
We present Fuzzy logic controllers that learns moving objects with limited computational resources.,cs.AI
We present Access control policies that verifies predictive maintenance in uncertain environments.,cs.AI
We present Version control strategies that refactors API documentation in large-scale teams.,cs.SE
A novel approach using Homomorphic encryption for malware propagation for mobile banking.,cs.CR
