bruises,cap-color,cap-radius,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-radius,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-height,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color,veil-type
t,n,11.73959319,f,f,e,f,w,b,c,d,n,y,o,9.699005105,p,n,g,p,18.63858563,b,t,s,s,w,p
t,e,11.39883175,x,f,e,f,u,b,c,d,n,y,o,11.65732833,p,k,g,g,15.60881657,b,t,s,s,w,p
t,n,2.417936881,f,f,e,f,p,b,c,d,n,v,o,14.8422976,p,n,w,w,7.708753202,b,t,s,s,w,p
t,e,1.537399736,x,y,e,f,u,b,c,d,n,y,o,12.52890418,p,k,p,p,16.29207372,b,t,s,s,w,p
t,g,6.036630877,x,f,e,f,w,b,c,d,n,v,o,11.85436846,p,k,p,w,3.235540598,b,t,s,s,w,p
t,g,8.789053528,f,f,e,f,p,b,c,d,n,v,o,4.858841473,p,k,w,w,7.657863026,b,t,s,s,w,p
t,e,5.556989798,x,f,e,f,w,b,c,d,n,v,o,5.364758561,p,k,g,w,12.0732339,b,t,s,s,w,p
t,e,,x,y,e,f,u,b,c,d,n,v,o,10.36108003,p,n,g,p,9.504096795,b,t,s,s,w,p
t,w,4.825453614,x,s,p,f,w,n,c,g,p,v,o,7.718769967,p,n,w,w,21.55912794,e,e,s,s,w,p
t,e,11.82457401,x,f,e,f,n,b,c,d,n,v,o,5.065359131,p,n,p,g,9.405693385,b,t,s,s,w,p
t,g,5.912579072,x,y,e,f,p,b,c,d,n,v,o,6.710215758,p,k,w,w,24.10144935,b,t,s,s,w,p
t,n,3.061496412,x,f,e,f,p,b,c,d,n,y,o,6.821290938,p,n,g,g,8.651036062,b,t,s,s,w,p
t,e,1.540544758,x,y,e,f,w,b,c,d,n,y,o,3.689569311,p,k,w,g,11.15381689,b,t,s,s,w,p
t,g,11.2386052,x,y,e,f,n,b,c,d,n,v,o,13.46196184,p,k,g,p,12.73247726,b,t,s,s,w,p
t,g,2.102817474,x,f,e,f,n,b,c,d,n,v,o,11.11552096,p,k,p,p,20.9922783,b,t,s,s,w,p
t,g,5.843248515,x,y,e,f,u,b,c,d,n,v,o,2.785434748,p,k,g,w,5.421578888,b,t,s,s,w,p
t,e,2.794179355,x,f,e,f,p,b,c,d,n,y,o,13.2799335,p,n,w,w,14.91841804,b,t,s,s,w,p
t,e,10.41718376,f,y,e,f,n,b,c,d,n,y,o,12.48403922,p,n,w,w,6.193578475,b,t,s,s,w,p
t,n,9.193952552,f,f,e,f,p,b,c,d,n,v,o,11.06382933,p,k,g,p,18.44794278,b,t,s,s,w,p
t,n,1.707844448,x,f,e,f,u,b,c,d,n,v,o,11.3106239,p,k,w,p,20.59099568,b,t,s,s,w,p
t,g,3.406207198,f,y,e,f,w,b,c,d,n,v,o,7.015457642,p,k,p,p,16.48977389,b,t,s,s,w,p
t,e,12.11588226,x,y,e,f,u,b,c,d,n,v,o,2.77628733,p,n,p,g,6.344072782,b,t,s,s,w,p
t,g,3.525948971,x,f,e,f,p,b,c,d,n,y,o,10.44392054,p,n,g,g,2.989351155,b,t,s,s,w,p
t,g,4.816588607,x,y,e,f,n,b,c,d,n,v,o,7.814912953,p,k,w,p,8.799982874,b,t,s,s,w,p
f,g,12.37727992,x,f,p,f,p,b,c,g,f,y,o,8.029901887,l,h,b,b,21.99792308,b,e,k,k,w,p
t,w,9.120644553,f,s,p,f,p,n,c,g,p,s,o,2.974441346,p,k,w,w,12.33023983,e,e,s,s,w,p
t,e,11.85716627,x,f,e,f,n,b,c,d,n,v,o,14.8616075,p,k,p,w,3.951190825,b,t,s,s,w,p
f,w,8.780297029,x,f,e,f,h,b,w,g,n,s,o,3.364104688,e,n,w,w,13.49548662,e,t,s,s,w,p
t,n,9.397819138,x,y,e,f,u,b,c,d,n,v,o,13.65172817,p,n,g,w,17.13929546,b,t,s,s,w,p
t,n,6.373291978,f,f,e,f,n,b,c,d,n,y,o,9.284134563,p,n,g,w,23.86952158,b,t,s,s,w,p
t,n,13.12776941,x,f,e,f,w,b,c,d,n,v,o,6.694990946,p,n,p,g,2.592349956,b,t,s,s,w,p
t,g,9.004353814,x,y,e,f,u,b,c,d,n,y,o,2.304059944,p,n,p,w,5.696292706,b,t,s,s,w,p
t,g,9.814157845,x,y,e,f,w,b,c,d,n,v,o,9.609551628,p,n,g,w,20.57102284,b,t,s,s,w,p
t,e,4.348801707,x,f,e,f,u,b,c,d,n,v,o,8.655479211,p,k,w,p,20.62850583,b,t,s,s,w,p
t,n,2.156586382,x,y,e,f,n,b,c,d,n,y,o,5.237635795,p,n,w,g,19.56372548,b,t,s,s,w,p
t,g,12.00408876,x,f,e,f,w,b,c,d,n,y,o,10.79253828,p,k,p,g,14.59282675,b,t,s,s,w,p
t,e,3.982847272,x,f,e,f,w,b,c,d,n,v,o,4.700865575,p,k,p,w,18.49148522,b,t,s,s,w,p
t,e,12.19841807,x,y,e,f,u,b,c,d,n,v,o,11.70980222,p,k,w,g,11.00245434,b,t,s,s,w,p
t,n,7.024293771,x,y,e,f,p,b,c,d,n,y,o,13.4030935,p,n,p,w,20.39017481,b,t,s,s,w,p
t,e,5.637545588,x,y,e,f,n,b,c,d,n,y,o,1.851544116,p,k,w,w,17.87392953,b,t,s,s,w,p
t,n,9.641925651,f,y,e,f,p,b,c,d,n,v,o,6.026119646,p,n,w,g,9.362998102,b,t,s,s,w,p
t,n,12.05584418,f,y,e,f,n,b,c,d,n,v,o,13.88354776,p,k,p,w,10.75406367,b,t,s,s,w,p
t,n,8.919789957,x,y,e,f,n,b,c,d,n,v,o,13.94189243,p,n,g,g,11.97568175,b,t,s,s,w,p
t,n,1.351672925,f,s,p,f,n,n,c,u,p,v,o,4.13094827,p,n,w,w,4.370753043,e,e,s,s,w,p
t,e,12.24358577,f,f,e,f,u,b,c,d,n,y,o,8.74255548,p,n,w,w,3.094727799,b,t,s,s,w,p
t,w,11.05225655,x,s,p,f,w,n,c,g,p,s,o,6.682642362,p,k,w,w,10.77566063,e,e,s,s,w,p
t,e,2.732003641,x,f,e,f,u,b,c,d,n,y,o,7.133053181,p,k,g,p,5.741068584,b,t,s,s,w,p
t,n,1.602694972,f,f,e,f,p,b,c,d,n,y,o,7.377647575,p,k,g,g,8.076489926,b,t,s,s,w,p
t,n,7.427654009,x,y,e,f,u,b,c,d,n,v,o,6.03535966,p,n,p,g,19.81280467,b,t,s,s,w,p
t,e,5.870502289,f,f,e,f,p,b,c,d,n,v,o,9.316096712,p,n,w,g,10.12513001,b,t,s,s,w,p
t,e,5.078526941,x,f,e,f,n,b,c,d,n,y,o,3.014956823,p,n,w,g,23.01189105,b,t,s,s,w,p
t,g,8.812085683,x,f,e,f,p,b,c,d,n,v,o,5.103650263,p,n,g,p,21.32940653,b,t,s,s,w,p
t,n,3.161578338,x,y,e,f,n,b,c,d,n,y,o,11.7623574,p,n,p,g,5.103418367,b,t,s,s,w,p
t,n,6.125104833,f,f,e,f,u,b,c,d,n,v,o,4.558811095,p,n,w,g,14.89526862,b,t,s,s,w,p
t,n,2.124923161,f,f,e,f,w,b,c,d,n,y,o,11.40774999,p,n,p,p,11.13572922,b,t,s,s,w,p
t,e,3.988967856,x,f,e,f,u,b,c,d,n,v,o,7.929357125,p,k,w,g,21.22597396,b,t,s,s,w,p
t,n,6.065265689,x,f,e,f,u,b,c,d,n,y,o,12.90285672,p,k,w,g,18.46879558,b,t,s,s,w,p
t,e,4.011439869,x,f,e,f,p,b,c,d,n,y,o,7.617945073,p,n,g,w,5.605505983,b,t,s,s,w,p
t,g,8.560838699,f,f,e,f,p,b,c,d,n,v,o,11.1002888,p,k,g,p,11.14331368,b,t,s,s,w,p
t,n,4.063247091,x,y,e,f,u,b,c,d,n,y,o,12.34358689,p,k,w,p,23.37843805,b,t,s,s,w,p
t,n,9.561969957,f,f,e,f,u,b,c,d,n,y,o,11.07133279,p,n,w,p,6.133011343,b,t,s,s,w,p
t,e,1.206907499,x,f,e,f,n,b,c,d,n,y,o,5.651276177,p,n,w,p,9.35567527,b,t,s,s,w,p
t,e,4.820625168,x,y,e,f,w,b,c,d,n,y,o,13.60649418,p,n,p,w,15.21316184,b,t,s,s,w,p
t,g,6.080634769,x,f,e,f,p,b,c,d,n,y,o,7.575075005,p,k,p,g,9.306050983,b,t,s,s,w,p
t,g,2.400182682,x,y,e,f,n,b,c,d,n,y,o,13.88225054,p,k,g,g,8.452725386,b,t,s,s,w,p
t,e,10.50778889,x,y,e,f,p,b,c,d,n,v,o,13.94407073,p,n,p,g,20.05510103,b,t,s,s,w,p
t,g,10.88330201,x,y,e,f,p,b,c,d,n,v,o,13.98336779,p,k,g,p,16.37865361,b,t,s,s,w,p
t,g,1.471602435,x,f,e,f,n,b,c,d,n,v,o,2.955379767,p,n,g,g,15.1950464,b,t,s,s,w,p
t,g,9.493533901,f,f,e,f,n,b,c,d,n,v,o,7.152020874,p,n,g,g,6.06810192,b,t,s,s,w,p
t,g,4.414702814,x,y,e,f,n,b,c,d,n,v,o,6.803456786,p,k,g,w,16.28651192,b,t,s,s,w,p
t,e,11.19497254,x,y,e,f,n,b,c,d,n,y,o,3.341209703,p,n,w,g,15.52151876,b,t,s,s,w,p
t,n,2.582725262,f,f,e,f,p,b,c,d,n,v,o,4.645119743,p,k,w,p,18.47177413,b,t,s,s,w,p
t,n,12.39737299,f,f,e,f,w,b,c,d,n,y,o,2.110421065,p,k,g,w,14.81758403,b,t,s,s,w,p
t,e,4.798589342,x,y,e,f,p,b,c,d,n,v,o,12.09931036,p,n,w,w,13.79611814,b,t,s,s,w,p
f,g,12.11314395,x,f,p,f,p,b,c,d,f,y,o,4.17212209,l,h,n,p,3.435874441,b,e,k,k,w,p
t,g,5.800274475,x,y,e,f,u,b,c,d,n,y,o,11.95077724,p,k,p,w,5.881635263,b,t,s,s,w,p
t,e,2.554798738,x,f,e,f,w,b,c,d,n,y,o,1.547454743,p,n,p,g,13.65830823,b,t,s,s,w,p
t,n,9.369607759,x,y,e,f,u,b,c,d,n,v,o,1.447623323,p,n,g,p,14.41331304,b,t,s,s,w,p
t,n,1.274441887,f,f,e,f,p,b,c,d,n,y,o,2.023475666,p,n,g,w,20.17402562,b,t,s,s,w,p
t,e,2.973003812,x,y,e,f,w,b,c,d,n,v,o,2.01671334,p,k,g,p,21.54793476,b,t,s,s,w,p
t,n,9.771657111,f,f,e,f,p,b,c,d,n,v,o,5.698614666,p,k,g,g,20.4145375,b,t,s,s,w,p
t,n,3.538922838,f,y,e,f,p,b,c,d,n,y,o,1.626134778,p,k,w,g,19.50216947,b,t,s,s,w,p
t,g,10.5739261,f,f,e,f,p,b,c,d,n,y,o,11.9072377,p,k,w,p,5.4253904,b,t,s,s,w,p
t,e,11.05670365,x,f,e,f,n,b,c,d,n,y,o,11.76592378,p,k,p,w,4.596551495,b,t,s,s,w,p
t,g,6.275960785,x,f,e,f,w,b,c,d,n,v,o,9.573037102,p,k,g,p,24.42556915,b,t,s,s,w,p
t,g,10.4761576,x,f,e,f,u,b,c,d,n,v,o,6.628135701,p,n,g,w,3.668203287,b,t,s,s,w,p
t,n,12.2804847,x,f,e,f,u,b,c,d,n,v,o,4.171358643,p,k,p,w,7.905825907,b,t,s,s,w,p
t,g,4.24941315,x,f,e,f,w,b,c,d,n,y,o,11.72566416,p,k,w,g,21.50695844,b,t,s,s,w,p
f,g,6.433656187,x,s,e,f,k,b,w,g,n,s,o,8.115492379,e,n,w,w,19.74867502,e,t,s,s,w,p
t,e,5.003228412,x,y,e,f,u,b,c,d,n,y,o,2.397414534,p,k,p,g,5.962662294,b,t,s,s,w,p
t,g,2.890939737,f,f,e,f,p,b,c,d,n,y,o,6.741916087,p,k,p,g,4.895770356,b,t,s,s,w,p
t,e,8.528554812,x,y,e,f,n,b,c,d,n,v,o,3.45227916,p,n,g,w,13.44238007,b,t,s,s,w,p
t,g,7.944181447,f,f,e,f,n,b,c,d,n,v,o,6.411290907,p,k,g,p,7.745537158,b,t,s,s,w,p
t,g,11.02313128,x,f,e,f,u,b,c,d,n,y,o,9.565872556,p,k,w,p,12.80536294,b,t,s,s,w,p
t,g,9.396922339,x,f,e,f,n,b,c,d,n,v,o,5.789858559,p,n,p,p,13.33710621,b,t,s,s,w,p
t,g,7.424955662,f,f,e,f,p,b,c,d,n,y,o,14.44440406,p,n,w,p,15.27971705,b,t,s,s,w,p
f,w,8.028362218,x,s,e,f,p,b,w,g,n,a,o,3.332575979,e,n,w,w,7.881507946,e,t,s,f,w,p
t,n,4.237190217,x,f,e,f,w,b,c,d,n,y,o,4.851256405,p,n,g,w,10.31434608,b,t,s,s,w,p
t,n,8.118413146,f,f,e,f,w,b,c,d,n,v,o,3.414864449,p,k,p,p,22.77066513,b,t,s,s,w,p
t,g,8.008825634,f,f,e,f,p,b,c,d,n,y,o,7.601479904,p,k,g,g,11.06720205,b,t,s,s,w,p
t,g,6.073757361,x,y,e,f,w,b,c,d,n,y,o,9.894742019,p,k,w,w,11.31385239,b,t,s,s,w,p
t,e,1.735037356,x,f,e,f,u,b,c,d,n,v,o,12.09594083,p,n,w,w,3.579990638,b,t,s,s,w,p
t,e,2.768118064,x,y,e,f,u,b,c,d,n,v,o,5.766433863,p,k,g,p,19.15991694,b,t,s,s,w,p
t,n,8.930262994,x,f,e,f,w,b,c,d,n,y,o,12.18188646,p,k,g,p,22.4967579,b,t,s,s,w,p
t,g,3.370013541,f,y,e,f,w,b,c,d,n,y,o,6.289666375,p,k,w,w,11.96113726,b,t,s,s,w,p
t,g,4.051738126,x,y,e,f,w,b,c,d,n,v,o,7.052361458,p,n,p,p,18.27599595,b,t,s,s,w,p
f,p,8.253781232,x,s,p,f,g,n,w,d,c,s,o,9.287411234,p,n,w,w,8.999057295,b,e,s,s,w,p
t,n,2.262990764,x,y,e,f,p,b,c,d,n,y,o,5.56654556,p,n,g,p,10.38332404,b,t,s,s,w,p
t,g,9.402489103,f,f,e,f,n,b,c,d,n,v,o,6.79367431,p,k,p,w,16.05494966,b,t,s,s,w,p
t,e,4.137585986,x,y,e,f,p,b,c,d,n,y,o,7.105055618,p,k,w,p,13.32109667,b,t,s,s,w,p
t,n,7.974071245,f,f,e,f,p,b,c,d,n,v,o,10.20318483,p,n,p,w,3.709429671,b,t,s,s,w,p
t,n,6.95486994,x,y,e,f,w,b,c,d,n,v,o,7.235341398,p,n,w,g,13.4005177,b,t,s,s,w,p
t,g,12.88549584,x,f,e,f,w,b,c,d,n,y,o,3.950047778,p,n,g,w,2.915744237,b,t,s,s,w,p
t,n,6.804201559,f,f,e,f,p,b,c,d,n,v,o,7.466632146,p,n,g,w,18.36255002,b,t,s,s,w,p
t,n,6.435235027,x,y,e,f,n,b,c,d,n,v,o,8.49005965,p,k,p,w,2.9765572,b,t,s,s,w,p
t,n,10.05300674,x,y,e,f,w,b,c,d,n,v,o,10.39255045,p,k,p,w,6.481836746,b,t,s,s,w,p
t,e,5.843641334,x,f,e,f,w,b,c,d,n,v,o,3.70929266,p,n,p,w,8.907516579,b,t,s,s,w,p
t,g,3.023256281,f,f,e,f,p,b,c,d,n,v,o,6.896806758,p,k,w,p,21.64722812,b,t,s,s,w,p
t,e,10.42006234,x,y,e,f,n,b,c,d,n,v,o,7.594336485,p,n,w,w,9.131116773,b,t,s,s,w,p
t,e,11.68823255,x,y,e,f,u,b,c,d,n,v,o,6.261812298,p,n,g,g,7.968387973,b,t,s,s,w,p
t,n,3.26663099,f,f,e,f,w,b,c,d,n,y,o,8.890910012,p,n,p,g,13.28249844,b,t,s,s,w,p
t,e,1.645955262,x,f,e,f,p,b,c,d,n,v,o,13.63558169,p,k,w,p,10.31524311,b,t,s,s,w,p
t,e,10.69804663,x,f,e,f,n,b,c,d,n,y,o,10.70551488,p,n,p,p,5.438160753,b,t,s,s,w,p
f,w,3.582012455,x,f,e,f,k,b,w,g,n,s,o,4.622203598,e,n,w,w,21.68939646,e,t,f,f,w,p
t,g,5.49649883,x,y,e,f,p,b,c,d,n,y,o,3.669743937,p,k,g,g,9.741337632,b,t,s,s,w,p
t,e,3.915549401,x,f,e,f,p,b,c,d,n,v,o,8.04686684,p,k,g,w,9.183379033,b,t,s,s,w,p
t,g,11.68293263,x,y,e,f,p,b,c,d,n,v,o,8.359830216,p,n,p,w,19.27960807,b,t,s,s,w,p
t,e,5.765839668,x,f,e,f,w,b,c,d,n,v,o,6.652257797,p,k,w,p,3.980606098,b,t,s,s,w,p
t,g,12.33237134,x,f,e,f,p,b,c,d,n,y,o,1.844287435,p,n,w,w,11.62999566,b,t,s,s,w,p
t,e,5.566905176,f,y,e,f,p,b,c,d,n,v,o,14.71347022,p,n,w,g,15.19064005,b,t,s,s,w,p
t,g,9.47752308,f,y,e,f,p,b,c,d,n,v,o,9.873133024,p,k,p,g,6.313097122,b,t,s,s,w,p
t,e,12.38842778,x,y,e,f,p,b,c,d,n,y,o,4.613218414,p,k,p,w,8.220787296,b,t,s,s,w,p
t,g,4.890192167,x,y,e,f,p,b,c,d,n,y,o,2.684799881,p,n,w,g,17.3955527,b,t,s,s,w,p
f,g,11.96452445,f,f,e,f,h,b,w,g,n,s,o,13.43486645,e,k,w,w,14.84659276,e,t,s,f,w,p
f,g,6.200097765,x,f,p,f,g,b,c,p,f,y,o,5.931817528,l,h,b,p,24.54164072,b,e,k,k,w,p
t,e,6.376170261,x,f,e,f,p,b,c,d,n,y,o,5.914928061,p,k,g,w,19.24114971,b,t,s,s,w,p
t,e,7.6491077,x,y,e,f,w,b,c,d,n,y,o,9.103246681,p,n,w,g,24.00886937,b,t,s,s,w,p
t,w,9.771236391,f,s,p,f,w,n,c,g,p,v,o,5.629459185,p,k,w,w,22.45030205,e,e,s,s,w,p
t,n,7.924100384,f,y,e,f,u,b,c,d,n,y,o,14.18135656,p,k,w,w,6.548323211,b,t,s,s,w,p
t,e,3.064046355,x,f,e,f,n,b,c,d,n,y,o,3.849924913,p,n,p,w,6.855391441,b,t,s,s,w,p
t,e,10.78799395,x,y,e,f,n,b,c,d,n,v,o,1.464248518,p,k,p,g,10.67081105,b,t,s,s,w,p
t,g,5.134269908,x,f,e,f,n,b,c,d,n,v,o,11.46079565,p,k,g,w,3.86700797,b,t,s,s,w,p
t,g,9.911648924,x,y,e,f,p,b,c,d,n,v,o,2.164514032,p,n,g,p,10.54371212,b,t,s,s,w,p
f,g,1.290056037,x,f,e,f,n,b,w,g,n,a,o,13.26519356,e,n,w,w,4.749857901,e,t,f,f,w,p
t,n,3.766003808,x,f,e,f,u,b,c,d,n,y,o,7.0687265,p,n,g,w,2.503647889,b,t,s,s,w,p
t,e,4.222161081,f,f,e,f,n,b,c,d,n,y,o,10.96136837,p,k,g,w,12.11232816,b,t,s,s,w,p
t,g,9.631701762,x,y,e,f,u,b,c,d,n,y,o,1.46516441,p,n,g,g,3.464047978,b,t,s,s,w,p
t,n,11.51913424,f,f,e,f,w,b,c,d,n,y,o,4.588455016,p,k,g,p,12.2667687,b,t,s,s,w,p
f,g,1.813935496,f,f,e,f,h,b,w,g,n,s,o,11.0052444,e,n,w,w,17.0321568,e,t,f,f,w,p
t,g,10.51504164,f,f,e,f,p,b,c,d,n,v,o,13.45379676,p,n,p,w,12.08411118,b,t,s,s,w,p
t,n,13.06368709,x,y,e,f,w,b,c,d,n,v,o,13.88828452,p,k,w,w,16.84425072,b,t,s,s,w,p
t,g,12.07507093,f,f,e,f,p,b,c,d,n,y,o,10.79629483,p,k,p,p,3.797508517,b,t,s,s,w,p
t,n,2.953683654,f,y,e,f,u,b,c,d,n,y,o,5.45552605,p,n,w,w,12.97000773,b,t,s,s,w,p
t,g,6.51320198,x,f,e,f,w,b,c,d,n,v,o,13.87847183,p,n,p,g,2.511604704,b,t,s,s,w,p
t,e,7.674731865,x,y,e,f,u,b,c,d,n,v,o,9.054536324,p,n,p,w,21.37440525,b,t,s,s,w,p
t,n,8.211936247,x,y,e,f,n,b,c,d,n,v,o,11.68096903,p,n,p,p,8.954330351,b,t,s,s,w,p
f,g,5.514110237,f,s,e,f,n,b,w,g,n,a,o,7.517312394,e,n,w,w,22.44241393,e,t,f,s,w,p
t,n,9.998295294,x,f,e,f,w,b,c,d,n,y,o,2.176739951,p,k,w,p,12.9066931,b,t,s,s,w,p
t,n,6.480168897,f,f,e,f,n,b,c,d,n,y,o,5.952422257,p,k,w,g,16.16630288,b,t,s,s,w,p
t,e,9.900550906,x,y,e,f,w,b,c,d,n,y,o,3.305103966,p,n,p,p,23.85111471,b,t,s,s,w,p
t,e,5.570971405,x,y,e,f,w,b,c,d,n,y,o,4.994194149,p,k,p,g,2.527930295,b,t,s,s,w,p
t,n,11.13029463,x,y,e,f,n,b,c,d,n,y,o,3.121086551,p,k,p,w,6.314912931,b,t,s,s,w,p
f,w,3.924105664,f,s,e,f,h,b,w,g,n,a,o,2.445990671,e,k,w,w,16.58500228,e,t,s,f,w,p
t,n,11.66756538,x,y,e,f,p,b,c,d,n,v,o,10.88000774,p,n,g,g,5.76393751,b,t,s,s,w,p
t,e,6.103821355,x,y,e,f,p,b,c,d,n,y,o,8.777387265,p,k,w,w,6.420472269,b,t,s,s,w,p
t,g,3.689339602,x,f,e,f,p,b,c,d,n,v,o,13.05154733,p,n,p,g,22.36877869,b,t,s,s,w,p
t,g,6.553374327,f,f,e,f,n,b,c,d,n,v,o,14.47440929,p,n,p,w,13.84592607,b,t,s,s,w,p
f,n,8.749882223,f,f,e,f,n,b,w,g,n,s,o,5.647433737,e,k,w,w,11.188106,e,t,s,f,w,p
t,g,10.74620773,f,f,e,f,n,b,c,d,n,v,o,6.71433532,p,k,w,p,22.80881556,b,t,s,s,w,p
t,e,1.415618141,x,y,e,f,u,b,c,d,n,y,o,7.486516607,p,k,g,w,6.600904004,b,t,s,s,w,p
t,g,9.566937854,f,f,e,f,n,b,c,d,n,v,o,3.993272161,p,k,w,g,14.09928415,b,t,s,s,w,p
t,n,12.95409537,x,y,e,f,u,b,c,d,n,y,o,6.867615202,p,n,w,p,25.03478824,b,t,s,s,w,p
t,e,12.9514922,x,f,e,f,u,b,c,d,n,y,o,9.842017281,p,k,p,g,12.31103721,b,t,s,s,w,p
t,n,5.123153771,x,f,e,f,w,b,c,d,n,y,o,9.956620558,p,n,w,p,9.305864434,b,t,s,s,w,p
t,g,2.283469904,x,f,e,f,n,b,c,d,n,v,o,1.887188823,p,n,w,w,19.22045585,b,t,s,s,w,p
t,g,5.666189005,f,f,e,f,w,b,c,d,n,v,o,5.955247061,p,n,g,w,14.15510929,b,t,s,s,w,p
t,n,5.763005029,x,f,e,f,p,b,c,d,n,y,o,10.61816771,p,k,p,g,11.94506983,b,t,s,s,w,p
t,n,1.964462909,x,y,e,f,u,b,c,d,n,y,o,13.27471933,p,n,p,g,15.92123478,b,t,s,s,w,p
t,e,10.07199744,x,f,e,f,p,b,c,d,n,v,o,3.613960681,p,n,w,g,24.35647875,b,t,s,s,w,p
t,g,1.572399968,f,f,e,f,n,b,c,d,n,y,o,2.098697199,p,k,w,g,6.421123751,b,t,s,s,w,p
t,n,9.929620712,x,y,e,f,p,b,c,d,n,y,o,2.764537862,p,k,w,p,23.35704853,b,t,s,s,w,p
f,p,10.42310092,x,s,p,f,n,n,w,d,c,v,o,8.227422057,p,k,w,w,13.86367671,b,e,s,s,w,p
t,g,8.927056322,f,y,e,f,w,b,c,d,n,y,o,9.367067719,p,k,g,w,16.4129896,b,t,s,s,w,p
t,n,11.67157024,f,f,e,f,p,b,c,d,n,y,o,6.034059441,p,n,w,g,5.669136881,b,t,s,s,w,p
t,n,12.51433547,f,s,p,f,p,n,c,u,p,s,o,10.70322268,p,k,w,w,23.36262751,e,e,s,s,w,p
t,n,10.06590648,x,y,e,f,u,b,c,d,n,y,o,7.316920035,p,k,w,g,23.15611299,b,t,s,s,w,p
t,g,11.4632238,x,y,e,f,u,b,c,d,n,y,o,8.404738362,p,k,g,g,6.13549897,b,t,s,s,w,p
t,e,9.2600411,x,y,e,f,n,b,c,d,n,v,o,14.04077244,p,k,g,g,16.7971955,b,t,s,s,w,p
t,e,4.735111356,x,y,e,f,n,b,c,d,n,v,o,11.84830418,p,n,p,w,3.745740313,b,t,s,s,w,p
t,e,8.78811627,x,y,e,f,p,b,c,d,n,v,o,13.85375153,p,k,w,g,15.99108931,b,t,s,s,w,p
t,g,9.707365902,x,f,e,f,p,b,c,d,n,y,o,3.117518144,p,n,p,g,19.3249828,b,t,s,s,w,p
f,w,6.031937447,f,s,e,f,n,b,w,g,n,s,o,5.330793145,e,k,w,w,8.615336476,e,t,s,s,w,p
t,g,12.98097129,x,y,e,f,p,b,c,d,n,v,o,9.874258119,p,n,w,p,21.58842974,b,t,s,s,w,p
f,n,5.590268429,x,f,e,f,p,b,w,g,n,s,o,4.725268557,e,n,w,w,15.09597572,e,t,s,f,w,p
t,n,5.851235885,x,f,e,f,w,b,c,d,n,y,o,11.9472823,p,n,g,p,18.49034777,b,t,s,s,w,p
t,g,3.205173104,x,y,e,f,p,b,c,d,n,v,o,13.07760155,p,k,p,p,22.68150621,b,t,s,s,w,p
t,e,3.603195798,x,y,e,f,p,b,c,d,n,v,o,8.574932291,p,n,w,p,19.55549508,b,t,s,s,w,p
t,n,10.20662534,x,y,e,f,u,b,c,d,n,v,o,12.9725864,p,k,g,p,17.84881005,b,t,s,s,w,p
t,g,2.536488829,x,f,e,f,w,b,c,d,n,v,o,14.7783586,p,n,p,w,3.232899413,b,t,s,s,w,p
t,g,1.513055694,x,f,e,f,w,b,c,d,n,y,o,5.478724371,p,k,p,w,6.323712891,b,t,s,s,w,p
t,g,7.385248583,x,y,e,f,w,b,c,d,n,v,o,8.009622976,p,k,p,g,4.974930254,b,t,s,s,w,p
t,g,5.168611222,x,y,e,f,n,b,c,d,n,y,o,2.458130352,p,n,p,p,24.5078443,b,t,s,s,w,p
t,g,1.529998175,f,y,e,f,p,b,c,d,n,v,o,13.62870442,p,n,g,g,20.41315142,b,t,s,s,w,p
t,e,4.209729124,x,f,e,f,p,b,c,d,n,v,o,6.494015564,p,k,w,w,6.633809068,b,t,s,s,w,p
t,e,9.08087879,x,y,e,f,n,b,c,d,n,y,o,12.66967148,p,k,g,w,9.074124762,b,t,s,s,w,p
t,n,11.21517881,x,f,e,f,w,b,c,d,n,v,o,8.913346573,p,n,p,w,23.52502614,b,t,s,s,w,p
t,n,13.111144,x,f,e,f,w,b,c,d,n,y,o,8.266455586,p,n,p,p,12.96324451,b,t,s,s,w,p
t,n,6.336198749,f,f,e,f,n,b,c,d,n,v,o,14.85165742,p,k,g,g,15.71922851,b,t,s,s,w,p
t,n,10.32289826,f,f,e,f,p,b,c,d,n,y,o,7.393069676,p,n,p,p,15.70217335,b,t,s,s,w,p
t,g,7.797142983,x,y,e,f,u,b,c,d,n,v,o,9.428554931,p,n,p,p,11.68557143,b,t,s,s,w,p
t,e,7.588310372,x,f,e,f,w,b,c,d,n,y,o,12.29337895,p,k,w,g,23.32678206,b,t,s,s,w,p
t,n,9.891738188,f,y,e,f,w,b,c,d,n,v,o,13.68477155,p,k,p,g,20.08751549,b,t,s,s,w,p
t,e,4.254018124,x,y,e,f,p,b,c,d,n,v,o,7.176551351,p,k,w,w,6.786430636,b,t,s,s,w,p
t,n,8.299254302,f,y,e,f,w,b,c,d,n,y,o,11.53309635,p,k,w,p,11.63208985,b,t,s,s,w,p
t,g,5.172721227,x,y,e,f,p,b,c,d,n,y,o,10.61242047,p,k,w,w,22.35833423,b,t,s,s,w,p
t,n,10.74899183,f,f,e,f,n,b,c,d,n,v,o,7.802121836,p,n,p,w,24.57726237,b,t,s,s,w,p
